,source,dest,cost_20ft,time_20ft,cost_40ft,time_40ft,cost_roro,time_roro
3497,A7,N3,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
3498,A7,N4,38.88315549,45.5,18.97868304,45.5,176.585,89.9
3499,A7,N5,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
3500,A7,N6,180.788681,106.2887866,88.2420943,106.2887866,277.48,157.6
3501,A7,N7,158.1900959,93.00268827,77.21183251,93.00268827,242.795,137.9
3502,A7,N8,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
3503,A7,N9,174.4293759,94.33009506,85.13814777,94.33009506,254.42,128.1
3504,A7,N10,183.6098694,99.29483691,89.61910291,99.29483691,267.81,134.8
3505,A7,S1,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
3506,A7,S2,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
3507,A7,S3,39.10177846,37.5,19.08539187,37.5,190.31,95.0
3508,A7,S4,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
3509,A7,S5,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
3510,A7,S6,201.9708563,109.2243206,98.5810132,109.2243206,294.595,148.3
3511,A7,S7,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
3512,A7,S8,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
3513,A7,E1,30.27278964,26.0,14.77600446,26.0,128.08,62.2
3514,A7,E2,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3515,A7,E3,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3516,A7,E4,25.90021777,24.0,12.64177296,24.0,128.08,62.2
3517,A7,E5,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
3518,A7,E6,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3519,A7,E7,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
3520,A7,E8,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3521,A7,E9,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3522,A7,E10,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3523,A7,E11,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
3524,A7,M1,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3525,A7,M2,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
3526,A7,M3,24.41568312,15.90358339,11.91717866,15.90358339,35.315,18.0
3527,A7,M4,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
3528,A7,M5,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
3529,A7,M6,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
3530,A7,M7,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3531,A7,M8,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
3532,A7,M9,65.1084883,42.4095557,31.7791431,42.4095557,94.18,47.9
3533,A7,M10,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
3534,A7,M11,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3535,A7,M12,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
3536,A7,M13,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3537,A7,K1,20.91097561,29.0,10.20654762,29.0,32.02,15.6
3538,A7,K2,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
3539,A7,K3,36.04181119,25.82113934,17.59183641,25.82113934,48.03,23.3
3540,A7,K4,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
3541,A7,K5,41.08034525,15.17252642,20.0511209,15.17252642,21.705,18.8
3542,A7,A1,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3543,A7,A2,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
3544,A7,A3,7.670960365,24.5,3.744159226,24.5,121.4,68.9
3545,A7,A4,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
3546,A7,A5,9.578683945,9.666666667,4.67531002,9.666666667,73.195,36.5
3547,A7,A6,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
3548,A7,A8,7.935924795,18.33333333,3.873487103,18.33333333,73.195,36.5
3549,A7,A9,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
3550,A7,A10,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
3551,A7,A11,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
3552,A7,A12,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3553,A7,A13,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
3554,A7,A14,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
3555,A7,Z1,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
3556,A7,Z2,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
3557,A7,Z3,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
3558,A7,Z4,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
3559,A7,Z5,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3560,A7,Z6,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
3561,A7,Z7,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
3562,A8,N1,47.30967988,37.0,23.09162946,37.0,67.8,38.0
3563,A8,N2,39.19969512,35.5,19.13318452,35.5,272.175,39.0
3564,A8,N3,216.2508672,154.926836,105.5510185,154.926836,288.185,140.0
3565,A8,N4,228.2648042,163.5338825,111.414964,163.5338825,304.195,147.8
3566,A8,N5,52.554624,21.66666667,25.65166171,21.66666667,51.13,40.0
3567,A8,N6,33.20929878,26.25,16.2093006,26.25,53.535,37.0
3568,A8,N7,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3569,A8,N8,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3570,A8,N9,44.75838415,40.25,21.84635417,40.25,83.46,50.0
3571,A8,N10,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
3572,A8,S1,32.8929497,27.5,16.05489211,27.5,214.25,107.8
3573,A8,S2,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
3574,A8,S3,51.04397865,40.75,24.91432292,40.75,219.59,109.6
3575,A8,S4,53.8074695,37.5,26.26316964,37.5,219.59,109.6
3576,A8,S5,39.20947663,48.0,19.13795883,48.0,92.66,53.8
3577,A8,S6,38.73887195,43.5,18.90825893,43.5,91.075,49.8
3578,A8,S7,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
3579,A8,S8,192.5679462,96.63897239,93.99149755,96.63897239,210.835,126.5
3580,A8,E1,30.97675305,27.0,15.11960565,27.0,59.615,43.0
3581,A8,E2,69.0702744,37.66666667,33.71287202,37.66666667,70.545,50.8
3582,A8,E3,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
3583,A8,E4,132.1533077,94.6775109,64.50340019,94.6775109,176.115,38.0
3584,A8,E5,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3585,A8,E6,42.90807927,33.0,20.94322917,33.0,144.09,70.0
3586,A8,E7,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3587,A8,E8,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3588,A8,E9,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3589,A8,E10,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
3590,A8,E11,27.90807927,23.0,13.6218006,23.0,47.19,25.6
3591,A8,M1,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
3592,A8,M2,84.09755945,60.24932512,41.0476183,60.24932512,50.235,25.8
3593,A8,M3,72.0836224,51.64227867,35.18367283,51.64227867,60.455,46.7
3594,A8,M4,39.19207317,30.0,19.12946429,30.0,98.39,59.0
3595,A8,M5,29.10823171,22.5,14.20758929,22.5,57.175,25.6
3596,A8,M6,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3597,A8,M7,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
3598,A8,M8,54.9753811,35.5,26.83322173,35.5,153.04,77.9
3599,A8,M9,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
3600,A8,M10,45.67317073,27.5,22.29285714,27.5,75.695,35.9
3601,A8,M11,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
3602,A8,M12,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
3603,A8,M13,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3604,A8,K1,23.05967988,16.0,11.25531994,16.0,39.38,16.2
3605,A8,K2,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
3606,A8,K3,20.20990854,17.5,9.864360119,17.5,42.535,18.8
3607,A8,K4,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
3608,A8,K5,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3609,A8,A1,14.84786586,14.0,7.247172619,14.0,86.715,14.0
3610,A8,A2,14.00213415,11.0,6.834375,11.0,69.37,39.4
3611,A8,A3,12.39934669,13.28571429,6.052062075,13.28571429,29.25,10.5
3612,A8,A4,22.59858513,13.28609832,11.03026179,13.28609832,32.535,14.1
3613,A8,A5,12.16150915,4.0,5.935974702,4.0,17.865,6.5
3614,A8,A6,15.69382622,8.5,7.660081845,8.5,34.305,16.8
3615,A8,A7,60.0696853,43.03523223,29.31972736,43.03523223,45.0,25.0
3616,A8,A9,24.02787413,17.21409289,11.72789094,17.21409289,29.655,15.2
3617,A8,A10,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
3618,A8,A11,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
3619,A8,A12,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
3620,A8,A13,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
3621,A8,A14,19.27484756,18.0,9.40796131,18.0,15.05,5.8
3622,A8,Z1,91.01489105,47.091564,44.42393493,47.091564,45.39,14.0
3623,A8,Z2,106.1840396,54.94015799,51.82792408,54.94015799,35.64,16.0
3624,A8,Z3,121.3531881,62.78875199,59.23191324,62.78875199,37.01,19.2
3625,A8,Z4,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
3626,A8,Z5,75.84574255,39.24297,37.01994577,39.24297,73.195,25.0
3627,A8,Z6,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
3628,A8,Z7,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
3629,A9,N1,192.222993,137.7127431,93.82312754,137.7127431,256.165,49.0
3630,A9,N2,192.222993,137.7127431,93.82312754,137.7127431,256.165,44.0
3631,A9,N3,138.3555377,90.12030586,67.53067909,90.12030586,200.13,101.9
3632,A9,N4,146.4940987,95.42150032,71.50307198,95.42150032,211.905,107.9
3633,A9,N5,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
3634,A9,N6,135.5915108,79.71658994,66.18157073,79.71658994,208.11,118.2
3635,A9,N7,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
3636,A9,N8,91.8049347,49.64741845,44.80955146,49.64741845,133.905,67.4
3637,A9,N9,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
3638,A9,N10,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
3639,A9,S1,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
3640,A9,S2,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
3641,A9,S3,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
3642,A9,S4,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
3643,A9,S5,303.3829703,156.97188,148.0797831,156.97188,292.79,146.2
3644,A9,S6,165.2488825,89.36535322,80.65719262,89.36535322,241.03,121.3
3645,A9,S7,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
3646,A9,S8,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
3647,A9,E1,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3648,A9,E2,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3649,A9,E3,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
3650,A9,E4,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3651,A9,E5,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3652,A9,E6,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3653,A9,E7,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3654,A9,E8,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3655,A9,E9,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3656,A9,E10,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
3657,A9,E11,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
3658,A9,M1,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
3659,A9,M2,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
3660,A9,M3,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
3661,A9,M4,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3662,A9,M5,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3663,A9,M6,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3664,A9,M7,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
3665,A9,M8,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
3666,A9,M9,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
3667,A9,M10,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3668,A9,M11,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
3669,A9,M12,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
3670,A9,M13,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3671,A9,K1,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
3672,A9,K2,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
3673,A9,K3,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3674,A9,K4,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
3675,A9,K5,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3676,A9,A1,67.7957554,39.85829497,33.09078536,39.85829497,104.055,21.0
3677,A9,A2,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
3678,A9,A3,45.19717025,26.57219665,22.06052358,26.57219665,69.37,42.0
3679,A9,A4,33.89787769,19.92914749,16.54539268,19.92914749,52.03,29.5
3680,A9,A5,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
3681,A9,A6,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
3682,A9,A7,40.69280519,26.50597231,19.86196444,26.50597231,58.86,30.0
3683,A9,A8,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
3684,A9,A10,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
3685,A9,A11,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
3686,A9,A12,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
3687,A9,A13,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
3688,A9,A14,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
3689,A9,Z1,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
3690,A9,Z2,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
3691,A9,Z3,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
3692,A9,Z4,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
3693,A9,Z5,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
3694,A9,Z6,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
3695,A9,Z7,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
3696,A10,N1,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3697,A10,N2,168.1951189,120.4986502,82.0952366,120.4986502,224.145,49.0
3698,A10,N3,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3699,A10,N4,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3700,A10,N5,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3701,A10,N6,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3702,A10,N7,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3703,A10,N8,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
3704,A10,N9,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
3705,A10,N10,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
3706,A10,S1,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
3707,A10,S2,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
3708,A10,S3,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
3709,A10,S4,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
3710,A10,S5,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
3711,A10,S6,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
3712,A10,S7,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
3713,A10,S8,218.2436724,109.5241687,106.5236972,109.5241687,238.945,143.4
3714,A10,E1,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3715,A10,E2,204.2369301,146.3197896,99.68707301,146.3197896,272.175,132.2
3716,A10,E3,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3717,A10,E4,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3718,A10,E5,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3719,A10,E6,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
3720,A10,E7,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3721,A10,E8,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
3722,A10,E9,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
3723,A10,E10,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3724,A10,E11,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
3725,A10,M1,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3726,A10,M2,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3727,A10,M3,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3728,A10,M4,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
3729,A10,M5,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
3730,A10,M6,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
3731,A10,M7,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
3732,A10,M8,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3733,A10,M9,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3734,A10,M10,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3735,A10,M11,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
3736,A10,M12,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3737,A10,M13,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
3738,A10,K1,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3739,A10,K2,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
3740,A10,K3,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3741,A10,K4,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
3742,A10,K5,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3743,A10,A1,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
3744,A10,A2,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
3745,A10,A3,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
3746,A10,A4,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3747,A10,A5,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
3748,A10,A6,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3749,A10,A7,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
3750,A10,A8,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
3751,A10,A9,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3752,A10,A11,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
3753,A10,A12,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
3754,A10,A13,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
3755,A10,A14,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
3756,A10,Z1,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
3757,A10,Z2,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
3758,A10,Z3,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
3759,A10,Z4,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
3760,A10,Z5,51.3514523,25.77039264,25.06439935,25.77039264,56.225,33.7
3761,A10,Z6,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
3762,A10,Z7,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
3763,A11,N1,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3764,A11,N2,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3765,A11,N3,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3766,A11,N4,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3767,A11,N5,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3768,A11,N6,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3769,A11,N7,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3770,A11,N8,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
3771,A11,N9,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
3772,A11,N10,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
3773,A11,S1,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
3774,A11,S2,135.5915108,79.71658994,66.18157073,79.71658994,208.11,118.2
3775,A11,S3,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
3776,A11,S4,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
3777,A11,S5,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
3778,A11,S6,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
3779,A11,S7,135.5915108,79.71658994,66.18157073,79.71658994,208.11,118.2
3780,A11,S8,231.0815355,115.9667669,112.7897971,115.9667669,253.0,151.8
3781,A11,E1,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3782,A11,E2,216.2508672,154.926836,105.5510185,154.926836,288.185,140.0
3783,A11,E3,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
3784,A11,E4,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3785,A11,E5,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3786,A11,E6,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
3787,A11,E7,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3788,A11,E8,216.2508672,154.926836,105.5510185,154.926836,288.185,140.0
3789,A11,E9,216.2508672,154.926836,105.5510185,154.926836,288.185,140.0
3790,A11,E10,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
3791,A11,E11,143.7812084,53.10384247,70.17892314,53.10384247,75.975,65.8
3792,A11,M1,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
3793,A11,M2,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3794,A11,M3,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3795,A11,M4,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
3796,A11,M5,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
3797,A11,M6,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
3798,A11,M7,122.0784156,79.51791694,59.58589332,79.51791694,176.585,89.9
3799,A11,M8,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
3800,A11,M9,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
3801,A11,M10,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
3802,A11,M11,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
3803,A11,M12,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
3804,A11,M13,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
3805,A11,K1,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3806,A11,K2,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
3807,A11,K3,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
3808,A11,K4,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
3809,A11,K5,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
3810,A11,A1,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
3811,A11,A2,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
3812,A11,A3,72.0836224,51.64227867,35.18367283,51.64227867,96.06,28.0
3813,A11,A4,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
3814,A11,A5,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3815,A11,A6,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
3816,A11,A7,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
3817,A11,A8,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3818,A11,A9,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
3819,A11,A10,24.02787413,17.21409289,11.72789094,17.21409289,32.02,15.6
3820,A11,A12,143.7812084,53.10384247,70.17892314,53.10384247,75.975,65.8
3821,A11,A13,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
3822,A11,A14,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
3823,A11,Z1,28.57533537,15.18431183,13.94748512,15.18431183,27.64,14.7
3824,A11,Z2,42.86300305,22.77646775,20.92122768,22.77646775,41.46,22.0
3825,A11,Z3,51.3514523,25.77039264,25.06439935,25.77039264,56.225,33.7
3826,A11,Z4,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
3827,A11,Z5,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
3828,A11,Z6,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
3829,A11,Z7,24.41568312,15.90358339,11.91717866,15.90358339,35.315,18.0
3830,A12,N1,58.2627477,34.5,28.43776972,34.5,188.36,30.0
3831,A12,N2,58.86783535,32.22222222,28.73311012,32.22222222,176.585,31.0
3832,A12,N3,76.0757622,24.0,37.13221726,24.0,210.835,126.5
3833,A12,N4,63.26835365,24.0,30.88098214,24.0,224.89,134.9
3834,A12,N5,46.35783156,15.875,22.62703683,15.875,131.755,65.8
3835,A12,N6,41.76334931,16.0,20.38449192,16.0,133.905,17.0
3836,A12,N7,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
3837,A12,N8,104.23125,26.0,50.87477679,26.0,87.835,43.9
3838,A12,N9,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
3839,A12,N10,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
3840,A12,S1,31.53612805,34.0,15.39263393,34.0,204.95,102.3
3841,A12,S2,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
